[2026-01-14 10:39:03] DOCX失败: D:\BaiduSyncdisk\2025\研究\合约设计\其他\20251029__未识别标题_.wps | Package not found at 'D:\BaiduSyncdisk\2025\研究\合约设计\其他\20251029__未识别标题_.wps'
[2026-01-14 10:39:03] DOCX失败: D:\BaiduSyncdisk\2025\研究\合约设计\其他\20251225__未识别标题_.doc | Package not found at 'D:\BaiduSyncdisk\2025\研究\合约设计\其他\20251225__未识别标题_.doc'
[2026-01-14 10:39:03] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\其他\2025122620251226160728(1).pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:39:04] CAJ提取失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20250730__未识别标题_.caj | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:39:07] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20250811__未识别标题_.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:39:08] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20251114__未识别标题_.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:39:09] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20251124__未识别标题_.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:39:09] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20251226__未识别标题_(1).pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:39:09] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20251226__未识别标题_.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:39:09] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20251229__未识别标题_.pdf | Unable to get page count. Is poppler installed and in PATH?
